Year,Field-Location,RecId,Source,Pedigree,Replicate,Block,Plot,Range,Pass,"LOCAL_CHECK (Yes, No[Blank])",Plot Length Field,Alley Length,Row Spacing,Plot Area,Rows/Plot,Packet/Plot,Kernels/Packet,# Seed,Date Planted,Date Harvested,Anthesis [date],Silking [date],Pollen DAP [days],Silk DAP [days],Plant Height [cm],Ear Height [cm],Stand Count [plants],Root Lodging [plants],Stalk Lodging [plants],Grain Moisture [%],Test Weight [lbs/bu],Plot Weight [lbs],Grain Yield [bu/A],"Plot Discarded [enter ""yes"" or ""blank""]",Comments,"Filler [enter ""filler"" or ""blank""]",[add additional measurements here]
2014,ILH1,2210638,13WJWE:LH198:3052,M0186/LH198,2,2,19,2,85,,20,3,30,87.5,,,,,5/6/14,10/7/14,7/10/14,7/14/14,65,69,213,108,63,0,0,16.8,56,12.09,105.8241306,,,,
2014,NEH1,2212856,13WJWE:LH185:2742,Z013E0090/LH185,1,4,123,5,27,,20,3,30,87.5,,,,76,5/16/14,10/22/14,7/17/14,7/18/14,62,63,201,90,63,0,0,20,57.2,12.54,105.5413404,,,,
2014,IAH1a,2174384,GTF-01:54,CG118/CG44,1,6,182,20,26,,20,3,30,85,,,,72,5/17/14,10/21/14,7/12/14,7/13/14,56,57,192,81,63,0,0,21.4,51.3,12.33,104.9566189,,,,
2014,NYH1,2214629,13WJWE:LH198:3055,M0266/LH198,1,7,185,5,37,,21,4,30,85,,,,80,5/29/14,12/8/14,8/10/14,,73,,236,112,63,0,1,21.9,,12.37,104.6272818,,,,
2014,GAH1,2219946,WE13-80ISO-285-X-POL-80,Z013E0069/PB80,2,2,52,16,5,,20,6,36,84,,,,72,4/4/14,9/11/14,6/16/14,6/16/14,73,73,230,110,63,0,15,15.9,70.5,11.3,104.1449673,,,,
2014,TXH2,2219445,WE13-195ISO-126-X-POL-195,Z022E0108/LH195,2,5,119,20,19,,20,2,30,90,,,,,4/23/14,9/30/14,7/14/14,7/15/14,82,83,184,68,63,0,0,14.7,52.9,11.9,103.8237278,,,,
2014,TXH2,2219364,WE13-80ISO-140-X-POL-80,W10005_0111/PB80,2,10,248,27,13,,20,2,30,90,,,,,4/23/14,9/30/14,7/3/14,7/4/14,71,72,173,66,63,0,0,18.4,45.3,12.4,103.4933558,,,,
2014,TXH2,2219072,WE13-80ISO-017-X-POL-80,Z022E0060/PB80,1,10,250,14,10,,20,2,30,90,,,,,4/23/14,9/30/14,7/14/14,7/15/14,82,83,188,87,63,0,0,14.8,60.2,11.76,102.4819881,,,,
2014,MNH1,2235618,13WJWE:LH198:3838,Z022E0008/LH198,1,6,172,6,13,,28,6,30,110,,,,40,5/16/14,10/16/14,7/31/14,8/2/14,76,78,209,92,63,0,0,28.7,53.8,17.08,101.9125917,,,,
2014,NYH1,2214859,13WJWE:LH198:3820,Z022E0048/LH198,2,2,18,8,18,,21,4,30,85,,,,80,5/29/14,12/8/14,8/7/14,,70,,244,118,63,0,17,21,,11.83,101.2129411,,,,
2014,NEH1,2212997,13SAJL:NURSE:0061,WF9/OH43,2,2,72,10,4,,20,3,30,87.5,,,,76,5/16/14,10/22/14,7/12/14,7/14/14,57,59,240,104,63,0,0,16.5,58.7,11.49,100.9349532,,,,
2014,NEH1,2213043,13WJWE:LH185:2217,M0022/LH185,2,6,178,13,31,,20,3,30,87.5,,,,76,5/16/14,10/22/14,7/20/14,7/21/14,65,66,202,95,63,0,0,16.9,58.8,11.48,100.3640074,,,,
2014,GAH1,2220020,WE13-80ISO-227-X-POL-80,MOG_NC230-043-1-1-1-1-B/PB80,2,6,151,20,16,,20,6,36,84,,,,72,4/4/14,9/11/14,6/11/14,6/13/14,68,70,250,110,63,2,22,15.5,71.6,10.81,100.1028061,,,,
2014,NYH1,2214561,13WJWE:CG102:1050,M0309/CG102,1,4,114,4,3,,21,4,30,85,,,,80,5/29/14,12/8/14,7/31/14,,63,,267,135,63,0,16,17.8,,11.17,99.43727169,,,,
2014,MNH1,2235773,13WJWE:LH198:3109,M0041/LH198,2,5,148,12,8,,28,6,30,110,,,,40,5/16/14,10/16/14,8/1/14,8/6/14,77,82,183,91,63,0,2,27.7,54.5,16.2,98.01753165,,,,
2014,TXH2,2219488,WE13-195ISO-055-X-POL-195,PHN11_PHG47_0048/LH195,2,3,91,19,10,,20,2,30,90,,,,,4/23/14,9/30/14,7/14/14,7/15/14,82,83,178,64,63,0,4,15.8,59.6,11.35,97.74815718,,,,
2014,TXH2,2219422,WE13-80ISO-351-X-POL-80,MOG_MO45-071-1-1-1-1-B/PB80,2,7,181,24,1,,20,2,30,90,,,,,4/23/14,9/30/14,7/7/14,7/9/14,75,77,189,94,63,0,4,17,50.2,11.45,97.20401517,,,,
2014,GAH1,2219611,GTF-01:10,B73/MO17,1,10,241,12,22,,20,6,36,84,,,,72,4/4/14,9/11/14,6/13/14,6/18/14,70,75,220,90,63,1,0,17,70.5,10.67,97.05241814,,,,
2014,IAH1c,2187333,13WJWE:CG102:1425,Z022E0073/CG102,2,6,177,39,3,,20,3,30,85,,,,72,5/9/14,10/20/14,7/14/14,7/17/14,66,69,180,70,63,2,2,19.5,55.7,11.04,96.24743469,,,,
2014,NEH1,2213060,13WJWE:LH185:2016,M0027/LH185,2,6,191,14,33,,20,3,30,87.5,,,,76,5/16/14,10/22/14,7/11/14,7/18/14,56,63,211,89,63,0,2,16,59.4,10.76,95.08820283,,,,
2014,IAH4,2168559,13WJWE:LH198:3031,M0262/LH198,1,6,207,22,41,,20,3,30,85,,,,72,5/19/14,10/28/14,,,,,235,112,63,0,7,16,55.5,10.44,94.97383914,,,,
2014,IAH1a,2184387,13WJWE:LH198:3007,B73_NC230-059-1-1-1-1/LH198,1,12,384,40,28,,20,3,30,85,,,,72,5/17/14,10/21/14,7/27/14,8/2/14,71,77,200,104,63,19,20,24.8,52.4,11.53,93.90124643,,,,
2014,NEH1,2212775,13WJWE:LH185:2124,M0118/LH185,1,1,51,3,25,,20,3,30,87.5,,,,76,5/16/14,10/22/14,7/13/14,7/17/14,58,62,198,89,63,0,0,15,60.1,10.2,91.21246222,,,,
2014,GAH1,2219761,WE13-80ISO-158-X-POL-80,MOG_NC230-011-1-1-1-1-B/PB80,1,5,96,6,9,,20,6,36,84,,,,72,4/4/14,9/11/14,6/13/14,6/13/14,70,70,230,100,63,6,21,14.8,65.7,9.71,90.66145268,,,,
2014,MNH1,2235682,13SAJL:NURSE:0139,B73/PHG35,2,3,90,10,30,,28,6,30,110,,,,40,5/16/14,10/16/14,7/30/14,7/31/14,75,76,215,116,63,13,4,27.3,54.4,14.79,89.9814598,,,,
2014,GAH1,2219721,WE13-80ISO-418-X-POL-80,MOG_MO45-045-1-1-1-1-B/PB80,1,5,110,6,23,,20,6,36,84,,,,72,4/4/14,9/11/14,6/9/14,6/11/14,66,68,250,110,63,7,3,16.2,71.2,9.68,88.89620573,,,,
2014,NYH1,2214686,13WJWE:CG102:1206,MOG_MO45-085-1-1-1-1-B/CG102,1,9,226,7,4,,21,4,30,85,,,,80,5/29/14,12/8/14,8/1/14,,64,,250,120,63,0,55,20.2,,10.02,86.59539989,,,,
2014,NEH1,2213118,13WJWE:LH185:2679,Z013E0039/LH185,2,7,246,15,25,,20,3,30,87.5,,,,76,5/16/14,10/22/14,7/21/14,7/19/14,66,64,226,106,63,0,21,21.2,56.6,10.41,86.30024505,,,,
2014,NEH1,2212765,13WJWE:LH185:2229,M0143/LH185,1,1,22,2,23,,20,3,30,87.5,,,,76,5/16/14,10/22/14,7/12/14,7/12/14,57,57,193,93,63,0,1,18.6,57.8,10.03,85.89352373,,,,
2014,MNH1,2235415,13SAJL:NURSE:0121,PHG39/PHG35,1,1,29,2,30,,28,6,30,110,,,,40,5/16/14,10/16/14,8/2/14,8/4/14,78,80,169,79,63,0,3,24.3,56.3,13.55,85.83919269,,,,
2014,TXH2,2219322,WE13-80ISO-023-X-POL-80,Z022E0072/PB80,2,8,199,24,19,,20,2,30,90,,,,,4/23/14,9/30/14,7/6/14,7/7/14,74,75,191,64,63,0,2,14.6,44.9,9.75,85.16538457,,,,
2014,TXH2,2219412,WE13-80ISO-236-X-POL-80,PHW65_MOG_0029/PB80,2,7,174,23,7,,20,2,30,90,,,,,4/23/14,9/30/14,7/11/14,7/12/14,79,80,182,72,63,0,2,16.6,48.7,9.95,84.87694839,,,,
2014,GAH1,2219702,WE13-80ISO-068-X-POL-80,PHB47/PB80,1,7,168,9,10,,20,6,36,84,,,,72,4/4/14,9/11/14,6/9/14,6/11/14,66,68,200,80,63,0,5,14.9,71.6,9.1,84.86620875,,,,
2014,NEH1,2213046,13WJWE:LH185:2238,M0099/LH185,2,6,184,13,37,,20,3,30,87.5,,,,76,5/16/14,10/22/14,7/20/14,7/21/14,65,66,206,99,63,0,0,13.7,61,9.31,84.52702008,,,,
2014,NEH1,2213136,13WJWE:LH185:2301,CGR03/LH185,2,5,158,13,11,,20,3,30,87.5,,,,76,5/16/14,10/22/14,7/10/14,7/11/14,55,56,200,93,63,0,23,13.9,60.8,9.19,83.24415414,,,,
2014,NEH1,2212938,13WJWE:LH185:2523,PHN11_PHW65_0015/LH185,1,7,204,7,20,,20,3,30,87.5,,,,76,5/16/14,10/22/14,7/13/14,7/13/14,58,58,212,90,63,0,3,15.4,60.1,9.1,80.99287908,,,,
2014,NYH1,2215008,13WJWE:LH198:3193,M0003/LH198,2,9,249,14,27,,21,4,30,85,,,,80,5/29/14,12/8/14,8/10/14,,73,,251,117,63,0,7,20,,9.28,80.40113367,,,,
2014,NEH1,2212798,13WJWE:LH185:2034,M0352/LH185,1,1,27,2,28,,20,3,30,87.5,,,,76,5/16/14,10/22/14,7/10/14,7/10/14,55,55,185,91,63,0,10,13.7,61.1,8.57,77.80843846,,,,
2014,MNH1,2235893,13WJWE:LH198:3844,Z022E0042/LH198,2,9,258,14,38,,28,6,30,110,,,,40,5/16/14,10/16/14,8/1/14,8/3/14,77,79,169,89,63,13,0,31.2,52.8,13.48,77.61198305,,,,
2014,TXH2,2219389,WE13-80ISO-062-X-POL-80,MOG_NC230-008-1-1-1-1-B/PB80,2,7,180,23,1,,20,2,30,90,,,,,4/23/14,9/30/14,7/6/14,7/8/14,74,76,203,93,63,0,10,16.1,48.6,8.77,75.25964747,,,,
2014,TXH2,2219264,GTF-01:03,LH82/CGR01,2,1,6,15,15,,20,2,30,90,,,,,4/23/14,9/30/14,7/2/14,7/4/14,70,72,145,53,63,0,2,12,38.3,8.21,73.89693995,,,,
2014,NYH1,2214715,13WJWE:CG102:1190,MOG_LH145_0173/CG102,1,9,225,7,3,,21,4,30,85,,,,80,5/29/14,12/8/14,7/31/14,,63,,258,121,63,0,47,18.4,,8.36,73.87893826,,,,
2014,GAH1,2219645,WE13-80ISO-370-X-POL-80.2,M0029/PB80,1,2,37,3,9,,20,6,36,84,,,,72,4/4/14,9/11/14,6/16/14,6/18/14,73,75,200,80,63,1,2,15.1,58.3,7.93,73.78103214,,,,
2014,GAH1,2219929,WE13-80ISO-077-X-POL-80,Z022E0029/PB80,2,4,103,18,12,,20,6,36,84,,,,72,4/4/14,9/11/14,6/11/14,6/13/14,68,70,200,90,63,1,5,16.2,66.8,7.63,70.07004646,,,,
2014,GAH1,2219689,WE13-80ISO-200-X-POL-80.2,Z013E0046/PB80,1,6,131,7,3,,20,6,36,84,,,,72,4/4/14,9/11/14,6/20/14,6/20/14,77,77,190,80,63,0,3,16.2,70.7,7.52,69.0598623,,,,
2014,GAH1,2219727,WE13-80ISO-321-X-POL-80,MOG_MO45-030-1-1-1-1-B/PB80,1,5,85,5,5,,20,6,36,84,,,,72,4/4/14,9/11/14,6/13/14,6/16/14,70,73,210,90,63,0,5,15.8,69.3,7,64.59129329,,,,
2014,IAH1c,2187339,13WJWE:CG102:1008,M0027/CG102,2,6,185,39,11,,20,3,30,85,,,,72,5/9/14,10/20/14,7/16/14,7/19/14,68,71,155,55,63,0,0,17.1,54.9,7.12,63.92323322,,,,
2014,MNH1,2235431,13SAJL:NURSE:0049,B14A/OH43,1,1,4,2,5,,28,6,30,110,,,,40,5/16/14,10/16/14,8/1/14,8/5/14,77,81,162,62,63,1,0,26.9,54.2,10.27,62.82583513,,,,
2014,NEH1,2212834,13WJWE:LH185:2841,Z022E0027/LH185,1,3,95,4,22,,20,3,30,87.5,,,,76,5/16/14,10/22/14,7/13/14,7/16/14,58,61,207,95,63,0,1,15.8,59.6,6.27,55.54113037,,,,
2014,GAH1,2219665,WE13-80ISO-106-X-POL-80,Z022E0016/PB80,1,8,177,10,2,,20,6,36,84,,,,72,4/4/14,9/11/14,6/13/14,6/16/14,70,73,170,70,63,0,14,15.3,62.5,5.97,55.41426667,,,,
2014,NEH1,2212991,13SAJL:NURSE:0091,F42/H95,2,2,46,10,30,,20,3,30,87.5,,,,76,5/16/14,10/22/14,7/16/14,7/19/14,61,64,214,113,63,0,5,17.2,58.7,5.64,49.12974643,,,,
2014,GAH1,2219748,WE13-80ISO-226-X-POL-80,MOG_NC230-028-1-1-1-1-B/PB80,1,5,88,5,2,,20,6,36,84,,,,72,4/4/14,9/11/14,6/16/14,6/18/14,73,75,180,70,63,0,9,15.4,64.5,5.25,48.67360522,,,,
2014,NEH1,2213070,13WJWE:LH185:2835,Z022E0005/LH185,2,1,31,9,32,,20,3,30,87.5,,,,76,5/16/14,10/22/14,7/13/14,7/19/14,58,64,205,106,63,0,0,17.3,58.4,4.64,40.36998351,,,,
2014,NEH1,2212861,13WJWE:LH185:2679,Z013E0039/LH185,1,4,114,5,36,,20,3,30,87.5,,,,76,5/16/14,10/22/14,7/21/14,,66,,178,94,63,0,0,18.6,57.4,1.82,15.58586373,,,,
2014,IAH1a,2184900,13WJWE:LH185:2226,M0317/LH185,2,3,66,8,40,,20,3,30,85,,,,72,5/17/14,,7/21/14,7/22/14,65,66,211,80,63,1,0,,,,,,,,
2014,IAH1b,2186818,13WJWE:LH198:3226,M0317/LH198,1,8,152,18,23,,20,3,30,85,,,,72,5/17/14,,7/26/14,7/26/14,70,70,216,92,63,1,6,,,,,,,,
2014,IAH1b,2187042,WE13-195ISO-049-X-POL-195,MOG_PHG83-129-1-1-1-1-B/LH195,2,3,51,33,23,,20,3,30,85,,,,72,5/17/14,,7/26/14,7/26/14,70,70,208,95,63,0,0,,,,,,,,
2014,ILH1,2210654,13WJWE:LH198:3100,M0309/LH198,2,2,54,4,75,,20,3,30,87.5,,,,,5/6/14,10/7/14,,,,,180,105,63,0,0,,,1.83,,,,,
2014,NEH1,2212842,LOCAL_CHECK,HOEGEMEYER HYBRID,1,4,109,4,36,Yes,20,3,30,87.5,,,,76,5/16/14,10/22/14,7/15/14,7/15/14,60,60,189,84,63,0,27,,,,,,,,
2014,NEH1,2212866,13WJWE:LH185:2652,Z013E0020/LH185,1,4,111,4,38,,20,3,30,87.5,,,,76,5/16/14,10/22/14,7/19/14,,64,,175,77,63,0,0,,,,,,,,
2014,NEH1,2212925,13WJWE:LH185:2412,MOG_MO45-128-1-1-1-1-B/LH185,1,7,255,8,34,,20,3,30,87.5,,,,76,5/16/14,10/22/14,7/17/14,,62,,182,97,63,0,0,,,,,,,,
2014,ONH2,2215903,LOCAL_CHECK,PIONEER P0474HR,1,4,93,4,24,Yes,20,3,30,87.5,,,,40,5/27/14,11/29/14,7/30/14,7/30/14,64,64,260,108,62,0,28,23,70.9,32.3,261.654573,,,,
2014,IAH1a,2184513,13WJWE:LH185:2595,LH195/LH185,1,8,268,28,32,,20,3,30,85,,,,72,5/17/14,10/21/14,7/23/14,7/24/14,67,68,203,83,62,0,0,23.5,53.8,29.7,246.0606085,,,,
2014,IAH4,2186158,13WJWE:LH185:2718,Z013E0072/LH185,1,5,176,19,39,,20,3,30,85,,,,72,5/19/14,10/28/14,,,,,260,91,62,0,0,21.8,54.8,28.56,241.873988,,,,
2014,ILH1,2210478,LOCAL_CHECK,DKC63-84,1,8,255,14,37,Yes,20,3,30,87.5,,,,,5/6/14,9/30/14,7/8/14,7/9/14,63,64,252,129,62,0,0,15.4,54.5,27.06,240.8425613,,,,
2014,ILH1,2210369,13WJWE:LH198:3019,M0012/LH198,1,7,225,13,39,,20,3,30,87.5,,,,,5/6/14,9/30/14,7/11/14,7/13/14,66,68,218,108,62,0,0,18.8,54.2,28.13,240.3039133,,,,
2014,ONH2,2215759,LOCAL_CHECK,PIONEER P0474HR,1,5,145,5,29,Yes,20,3,30,87.5,,,,40,5/27/14,11/29/14,7/30/14,7/31/14,64,65,266,103,62,0,12,24.4,70.4,30.05,239.0019001,,,,
2014,IAH1a,2184995,LOCAL_CHECK,MBS2747_MBS9508,2,9,302,32,36,Yes,20,3,30,85,,,,72,5/17/14,10/21/14,7/20/14,7/21/14,64,65,223,93,62,0,0,24.9,53.5,28.72,233.5869531,,,,
2014,ILH1,2210601,GTF-01:44,CGR03/LH82,2,7,238,13,53,,20,3,30,87.5,,,,,5/6/14,10/7/14,7/7/14,7/8/14,62,63,216,107,62,0,0,15.8,56.1,25.97,230.0483502,,,,
2014,ILH1,2210544,13WJWE:LH198:3505,PHN11_PHG47_0172/LH198,1,5,85,6,17,,20,3,30,87.5,,,,,5/6/14,9/30/14,7/8/14,7/9/14,63,64,219,114,62,0,0,17.5,55.8,26.5,230.0037434,,,,
2014,WIH1,2216788,13WJWE:LH198:3520,PHN11_PHG47_0390/LH198,2,3,67,8,19,,24,3,30,107.5,,,,80,5/9/14,10/28/14,7/25/14,7/26/14,77,78,248,115,62,0,0,19.8,56.1,33.4,229.3799775,,,,
2014,MOH2,2212171,LOCAL_CHECK,TROPHY HYBRID,1,8,207,8,28,Yes,20,3,36,102,,,,70,5/5/14,11/13/14,7/6/14,7/5/14,62,61,233,90,62,0,0,12.9,,29.17,229.2965642,,,,
2014,MOH2,2212309,LOCAL_CHECK,TROPHY HYBRID,1,5,89,4,30,Yes,20,3,36,102,,,,70,5/5/14,11/13/14,7/7/14,7/5/14,63,61,245,92,62,1,0,12.5,,28.88,228.0595196,,,,
2014,DEH1,2209340,WE13-195ISO-251-X-POL-195,B73_NC230-129-1-1-1-1/LH195,2,4,94,10,17,,17.42,2,30,77.1,,,,,5/5/14,9/29/14,7/11/14,7/14/14,67,70,189,95,62,0,9,21.4,,24.1,226.1665355,,TWT machine failure,,
2014,ILH1,2210506,13WJWE:LH198:3529,PHN11_PHW65_0294/LH198,1,5,112,7,25,,20,3,30,87.5,,,,,5/6/14,9/30/14,7/10/14,7/11/14,65,66,236,116,62,0,1,20.4,53.2,26.73,223.8448507,,,,
2014,IAH1b,2186651,WE13-80ISO-026-X-POL-80,LH212HT/PB80,1,3,31,6,24,,20,3,30,85,,,,72,5/17/14,10/20/14,7/22/14,7/22/14,66,66,216,94,62,0,0,21.8,55.5,26.41,223.6656871,,,,
2014,WIH1,2216408,13WJWE:LH198:3091,M0154/LH198,1,6,187,20,9,,24,3,30,107.5,,,,80,5/9/14,10/28/14,7/25/14,7/27/14,77,79,248,128,62,0,0,22.2,52.4,33.1,220.5170944,,,,
2014,IAH2,2185243,13WJWE:LH198:3616,W10005_0029/LH198,1,1,3,2,67,,20,3,30,85,,,,72,5/16/14,10/26/14,,,,,271,140,62,5,2,18.6,57.3,24.96,220.0357232,,,,
2014,DEH1,2209331,WE13-195ISO-281-X-POL-195,Z013E0022/LH195,2,7,178,18,13,,17.42,2,30,77.1,,,,,5/5/14,9/29/14,7/14/14,7/14/14,70,70,195,108,62,0,1,22.1,,23.6,219.5018665,,TWT machine failure,,
2014,IAH1a,2185018,13WJWE:LH185:2445,MOG_PHG83-090-1-1-1-1-B/LH185,2,9,267,28,41,,20,3,30,85,,,,72,5/17/14,10/21/14,7/23/14,7/26/14,67,70,223,95,62,0,4,24.1,50.6,26.68,219.3066548,,,,
2014,IAH1a,2184567,13WJWE:LH185:2523,PHN11_PHW65_0015/LH185,1,4,64,8,28,,20,3,30,85,,,,72,5/17/14,10/21/14,7/20/14,7/21/14,64,65,235,95,62,0,0,21.2,53.2,25.61,218.5546269,,,,
2014,IAH1a,2184913,13WJWE:LH185:2826,Z022E0097/LH185,2,13,449,46,43,,20,3,30,85,,,,72,5/17/14,10/21/14,7/20/14,7/20/14,64,64,185,80,62,0,0,22.1,50.8,25.88,218.3362962,,,,
2014,ILH1,2210574,13SAJL:NURSE:0097,PHG39/PHM49,2,7,221,13,87,,20,3,30,87.5,,,,,5/6/14,10/7/14,7/16/14,7/18/14,71,73,252,124,62,0,0,21.1,55.4,26.18,217.3110085,,,,
2014,IAH1c,2187355,13SAJL:NURSE:0145,PHG39/PHN82,2,5,147,36,12,,20,3,30,85,,,,72,5/9/14,10/20/14,7/20/14,7/22/14,72,74,219,94,62,0,0,22.4,54.8,25.78,216.6550635,,,,
2014,IAH4,2186241,13WJWE:LH185:2550,PHW65_MOG_0271/LH185,1,2,107,12,41,,20,3,30,85,,,,72,5/19/14,10/28/14,,,,,246,110,62,1,0,20.3,53.9,25.04,216.1308966,,,,
2014,WIH1,2216606,13WJWE:CG102:1379,Z022E0134/CG102,2,7,244,26,16,,24,3,30,107.5,,,,80,5/9/14,10/28/14,7/17/14,7/17/14,69,69,242,117,62,0,0,18.5,59.6,30.75,214.6037959,,,,
2014,ILH1,2210531,13WJWE:LH198:3340,MO44_PHW65_0025/LH198,1,5,113,7,23,,20,3,30,87.5,,,,,5/6/14,9/30/14,7/9/14,7/10/14,64,65,235,114,62,0,0,17.8,55.6,24.57,212.4770636,,,,
2014,IAH3,2186030,13WJWE:LH185:2535,PHN11_PHW65_0328/LH185,2,2,68,34,81,,20,3,30,85,,,,72,5/20/14,11/1/14,,,,,250,115,62,,2,22.8,52,25.38,212.1940135,,,,
2014,IAH3,2185945,13WJWE:LH198:3379,MOG_LH145_0038/LH198,2,4,178,45,78,,20,3,30,85,,,,72,5/20/14,11/1/14,,,,,223,105,62,,2,19.1,57.2,24.17,211.7626588,,,,
2014,ILH1,2210757,13WJWE:LH198:3535,PHN11_PHW65_0328/LH198,2,4,133,8,73,,20,3,30,87.5,,,,,5/6/14,10/7/14,7/9/14,7/10/14,64,65,236,117,62,0,0,17.1,56,24.06,209.8385301,,,,
2014,ILH1,2210694,13WJWE:LH198:3754,Z022E0072/LH198,2,5,184,11,81,,20,3,30,87.5,,,,,5/6/14,10/7/14,7/10/14,7/11/14,65,66,230,103,62,0,0,17.2,56.8,24.07,209.6725171,,,,
2014,TXH2,2219286,13SAJL:NURSE:0085,WF9/H95,2,1,15,15,6,,20,2,30,90,,,,,4/23/14,9/30/14,7/10/14,7/11/14,78,79,174,73,62,0,0,15.7,61.9,24.29,209.4381123,,,,
2014,IAH4,2186145,13WJWE:LH185:2865,Z022E0130/LH185,1,3,120,13,35,,20,3,30,85,,,,72,5/19/14,10/28/14,,,,,243,85,62,0,0,18.1,55,23.57,209.0584343,,,,
2014,ONH2,2216124,13WJWE:LH185:2124,M0118/LH185,2,5,148,15,27,,20,3,30,87.5,,,,40,5/27/14,11/29/14,7/30/14,7/31/14,64,65,227,98,62,0,19,29,64.5,27.98,208.9975239,,,,
2014,IAH3,2186033,13WJWE:LH185:2442,MOG_PHG83-014-1-1-1-1-B/LH185,2,2,84,35,84,,20,3,30,85,,,,72,5/20/14,11/1/14,,,,,231,115,62,,0,21.3,53.8,24.52,208.9870653,,,,
2014,WIH1,2216749,13WJWE:LH198:3529,PHN11_PHW65_0294/LH198,2,3,100,11,13,,24,3,30,107.5,,,,80,5/9/14,10/28/14,7/27/14,7/27/14,79,79,268,123,62,0,0,26.9,52.7,33.24,208.0717226,,,,
2014,ILH1,2210413,13WJWE:LH198:3148,M0276/LH198,1,7,229,13,31,,20,3,30,87.5,,,,,5/6/14,9/30/14,7/13/14,7/14/14,68,69,223,114,62,0,0,16.9,56.2,23.72,207.3723219,,,,
2014,WIH1,2216661,13WJWE:LH198:3163,M0311/LH198,2,1,33,5,20,,24,3,30,107.5,,,,80,5/9/14,10/28/14,7/26/14,7/27/14,78,79,260,135,62,0,0,20.3,56.1,30.29,206.72465,,,,
2014,ILH1,2210763,13WJWE:LH198:3526,PHN11_PHW65_0275/LH198,2,4,117,7,55,,20,3,30,87.5,,,,,5/6/14,10/7/14,7/10/14,7/11/14,65,66,217,103,62,0,0,17.9,54.8,23.92,206.6043277,,,,
2014,ILH1,2210414,13WJWE:LH198:3205,M0114/LH198,1,7,209,12,25,,20,3,30,87.5,,,,,5/6/14,9/30/14,7/12/14,7/14/14,67,69,218,110,62,0,0,18,55.9,23.86,205.835071,,,,
2014,IAH3,2185977,13WJWE:LH198:3364,MOG_LH123HT-045-1-1-1-1-B/LH198,2,4,155,43,75,,20,3,30,85,,,,72,5/20/14,11/1/14,,,,,230,120,62,,1,22.6,55.5,24.49,205.2834581,,,,
2014,IAH1a,2185015,13WJWE:LH185:2010,B73_NC230-129-1-1-1-1/LH185,2,9,287,30,41,,20,3,30,85,,,,72,5/17/14,10/21/14,7/22/14,7/24/14,66,68,204,92,62,0,0,26.8,51.4,25.89,205.2425211,,,,
2014,ILH1,2210320,13SAJL:NURSE:0103,PHW52/PHM49,1,6,158,9,13,,20,3,30,87.5,,,,,5/6/14,9/30/14,7/13/14,7/15/14,68,70,234,121,62,0,0,19.1,56,24.08,204.9463018,,,,
2014,WIH1,2216792,13WJWE:LH198:3475,PHN11_LH145_0062/LH198,2,3,120,13,13,,24,3,30,107.5,,,,80,5/9/14,10/28/14,7/21/14,7/23/14,73,75,223,112,62,0,0,19.9,56.9,29.83,204.6069776,,,,
2014,IAH1a,2184550,13WJWE:LH185:2526,PHN11_PHW65_0275/LH185,1,4,84,10,28,,20,3,30,85,,,,72,5/17/14,10/21/14,7/21/14,7/22/14,65,66,200,83,62,0,0,22.7,52.1,24.27,203.1765022,,,,
2014,ILH1,2210481,13WJWE:LH198:3622,W10005_0107/LH198,1,8,258,14,43,,20,3,30,87.5,,,,,5/6/14,9/30/14,7/8/14,7/9/14,63,64,236,119,62,0,0,15.3,57.5,22.68,202.0977798,,,,
2014,IAH4,2186167,13WJWE:LH185:2691,Z013E0052/LH185,1,5,189,20,43,,20,3,30,85,,,,72,5/19/14,10/28/14,,,,,250,115,62,4,0,25.3,52.7,24.93,201.6819768,,,,
2014,IAH2,2185219,13WJWE:LH198:3721,Z013E0073/LH198,1,7,195,21,70,,20,3,30,85,,,,72,5/16/14,10/26/14,,,,,205,110,62,1,0,24.7,54.1,24.73,201.6709303,,,,
2014,IAH2,2185321,13SAJL:NURSE:0109,LH74/PHM49,2,3,115,39,67,,20,3,30,85,,,,72,5/16/14,10/26/14,,,,,225,105,62,0,0,19.6,57.9,23.12,201.3112696,,,,
2014,IAH1b,2186928,WE13-80ISO-252-X-POL-80,MOG_PHG83-069-1-1-1-1-B/PB80,2,9,209,48,24,,20,3,30,85,,,,72,5/17/14,10/20/14,7/25/14,7/25/14,69,69,210,120,62,0,0,25.6,51.7,24.95,201.0331579,,,,
2014,WIH1,2216548,13WJWE:LH198:3142,M0101/LH198,1,1,11,3,12,,24,3,30,107.5,,,,80,5/9/14,10/28/14,7/26/14,7/26/14,78,78,248,123,62,0,0,20.5,55.3,29.46,200.555484,,,,
2014,WIH1,2216377,13WJWE:LH198:3091,M0154/LH198,1,5,128,14,10,,24,3,30,107.5,,,,80,5/9/14,10/28/14,7/26/14,7/27/14,78,79,237,122,62,0,0,21.5,55.6,29.66,199.3771915,,,,
2014,NYH1,2214657,LOCAL_CHECK,DOEBLER'S 4115AM,1,8,190,6,5,Yes,21,4,30,85,,,,80,5/29/14,12/8/14,8/2/14,,65,,263,106,62,0,0,17.4,,22.27,199.2161182,,,,
